9.7 4.0 -78.70465863
9.8 4.0 -78.7046586
9.9 4.0 -78.70465858
10.0 4.0 -78.70465855
10.1 4.0 -78.70465853
10.2 4.0 -78.70465851
10.3 4.0 -78.70465849
10.4 4.0 -78.70465848
10.5 4.0 -78.70465846
10.6 4.0 -78.70465844
10.7 4.0 -78.70465843
10.8 4.0 -78.70465842
10.9 4.0 -78.7046584
11.0 4.0 -78.70465839
11.1 4.0 -78.70465838
11.2 4.0 -78.70465837
11.3 4.0 -78.70465836
11.4 4.0 -78.70465835
11.5 4.0 -78.70465835
11.6 4.0 -78.70465834
11.7 4.0 -78.70465833
11.8 4.0 -78.70465832
11.9 4.0 -78.70465832
12.0 4.0 -78.70465831
12.1 4.0 -78.7046583
12.2 4.0 -78.7046583
12.3 4.0 -78.70465829
12.4 4.0 -78.70465829
  
2.5 5.0 -78.69294911
2.6 5.0 -78.6962435
2.7 5.0 -78.69876581
2.8 5.0 -78.7006214
2.9 5.0 -78.70195483
3.0 5.0 -78.70289257
3.1 5.0 -78.70354368
3.2 5.0 -78.7039875
3.3 5.0 -78.70428123
3.4 5.0 -78.70447353
3.5 5.0 -78.70458956
3.6 5.0 -78.70466445
3.7 5.0 -78.70470782
3.8 5.0 -78.70473079
3.9 5.0 -78.70474078
4.0 5.0 -78.70474279
4.1 5.0 -78.70474357
4.2 5.0 -78.70473785
4.3 5.0 -78.70473092
4.4 5.0 -78.70472367
4.5 5.0 -78.70471658
4.6 5.0 -78.70470993
4.7 5.0 -78.70470385
4.8 5.0 -78.7046984
4.9 5.0 -78.70469356
5.0 5.0 -78.70468931
5.1 5.0 -78.7046856
5.2 5.0 -78.70468235
5.3 5.0 -78.70467951
5.4 5.0 -78.70467704
5.5 5.0 -78.70467489
5.6 5.0 -78.70467301
5.7 5.0 -78.70467137
5.8 5.0 -78.70466994
5.9 5.0 -78.70466868
6.0 5.0 -78.70466758
6.1 5.0 -78.70466661
6.2 5.0 -78.70466575
6.3 5.0 -78.704665
6.4 5.0 -78.70466433
6.5 5.0 -78.70466374
6.6 5.0 -78.70466321
6.7 5.0 -78.70466274
6.8 5.0 -78.70466232
6.9 5.0 -78.70466195
7.0 5.0 -78.70466162
7.1 5.0 -78.70466132
7.2 5.0 -78.70466105
7.3 5.0 -78.70466081
7.4 5.0 -78.70466059
7.5 5.0 -78.70466039
7.6 5.0 -78.70466021
7.7 5.0 -78.70466005
7.8 5.0 -78.70465991
7.9 5.0 -78.70465977
8.0 5.0 -78.70465965
8.1 5.0 -78.70465954
8.2 5.0 -78.70465944
8.3 5.0 -78.70465935
8.4 5.0 -78.70465926
8.5 5.0 -78.70465919
8.6 5.0 -78.70465912
8.7 5.0 -78.70465905
8.8 5.0 -78.70465899
8.9 5.0 -78.70465894
9.0 5.0 -78.70465889
9.1 5.0 -78.70465884
9.2 5.0 -78.7046588
9.3 5.0 -78.70465876
9.4 5.0 -78.70465872
