R,a1,a2,a3,E
6.8,0,60,90,-76.97765381
8.0,90,30,90,-76.9776538
6.1,30,90,90,-76.97765378
7.3,90,60,90,-76.97765378
7.0,30,90,60,-76.97765378
7.9,30,90,30,-76.97765376
7.9,30,90,150,-76.97765376
7.2,90,60,120,-76.97765374
7.9,0,30,90,-76.97765373
7.9,30,60,60,-76.97765373
8.0,30,60,30,-76.97765373
6.7,60,60,120,-76.97765372
7.1,60,60,150,-76.97765372
7.9,0,60,60,-76.97765372
6.8,30,90,120,-76.97765372
7.6,90,30,60,-76.97765372
7.6,60,0,120,-76.97765369
7.6,30,0,120,-76.97765369
6.6,30,30,120,-76.97765368
6.7,30,60,150,-76.97765368
7.8,90,60,0,-76.97765363
7.8,0,60,0,-76.97765363
7.8,60,60,0,-76.97765363
7.8,30,60,0,-76.97765363
7.8,30,60,180,-76.97765363
7.8,60,60,180,-76.97765363
7.8,0,60,180,-76.97765363
7.8,90,60,180,-76.97765363
7.8,60,60,60,-76.97765361
7.2,60,60,90,-76.9776536
8.0,60,90,30,-76.97765359
8.0,60,90,150,-76.97765359
7.3,60,90,60,-76.97765358
7.9,90,90,150,-76.97765358
7.9,90,90,30,-76.97765358
8.0,60,30,90,-76.97765358
7.6,90,0,120,-76.97765357
7.6,0,0,120,-76.97765357
7.4,90,90,60,-76.97765356
6.9,90,90,90,-76.97765356
7.9,60,60,30,-76.97765356
7.4,90,30,120,-76.97765356
7.9,30,0,60,-76.97765355
7.9,60,0,60,-76.97765355
8.0,60,30,60,-76.97765354
7.0,60,30,120,-76.97765353
7.7,30,30,90,-76.9776535
6.7,60,90,90,-76.97765349
7.8,0,90,30,-76.97765348
7.8,0,90,150,-76.97765348
7.0,60,30,30,-76.97765348
6.9,0,90,60,-76.97765346
7.9,0,0,60,-76.97765343
7.3,30,30,30,-76.97765343
7.9,90,0,60,-76.97765343
6.0,0,0,150,-76.97765343
6.0,0,0,30,-76.97765343
6.0,90,0,30,-76.97765343
6.1,0,90,90,-76.97765343
6.0,90,0,150,-76.97765343
6.7,0,90,120,-76.97765342
7.3,0,30,30,-76.97765342
8.0,0,60,30,-76.97765341
5.9,0,60,120,-76.97765341
6.5,90,30,150,-76.97765337
6.5,90,30,30,-76.97765337
7.1,60,90,120,-76.97765336
8.0,0,30,90,-76.97765332
7.2,90,90,120,-76.97765332
8.0,30,90,150,-76.97765332
8.0,30,90,30,-76.97765332
7.4,90,60,90,-76.97765332
7.1,30,90,60,-76.97765328
7.7,90,30,60,-76.97765326
6.9,0,60,90,-76.97765326
5.5,0,30,150,-76.97765326
6.8,30,60,90,-76.97765325
7.9,60,60,60,-76.97765321
7.9,30,60,0,-76.97765319
7.7,60,0,120,-76.97765319
7.9,0,60,180,-76.97765319
7.9,30,60,180,-76.97765319
7.7,30,0,120,-76.97765319
7.9,0,60,0,-76.97765319
7.9,90,60,0,-76.97765319
7.9,60,60,0,-76.97765319
7.9,90,60,180,-76.97765319
7.9,60,60,180,-76.97765319
8.0,60,0,60,-76.97765317
8.0,30,0,60,-76.97765317
7.3,90,60,120,-76.97765316
7.4,60,90,60,-76.97765315
7.5,90,90,60,-76.97765313
7.3,60,60,90,-76.97765313
7.5,90,60,60,-76.97765312
7.2,60,60,150,-76.97765312
8.0,90,90,30,-76.97765311
8.0,90,90,150,-76.97765311
6.9,30,90,120,-76.9776531
7.0,90,90,90,-76.97765308
6.2,30,60,120,-76.97765308
7.7,90,0,120,-76.97765307
7.7,0,0,120,-76.97765307
6.5,0,60,150,-76.97765306
7.5,90,60,150,-76.97765305
7.5,90,60,30,-76.97765305
8.0,90,0,60,-76.97765305
8.0,30,60,60,-76.97765305
8.0,0,0,60,-76.97765305
6.8,60,60,120,-76.97765304
8.0,0,60,60,-76.97765304
7.9,0,90,150,-76.97765301
7.9,0,90,30,-76.97765301
7.5,90,30,120,-76.977653
7.8,30,30,90,-76.97765299
6.1,60,30,0,-76.97765297
6.1,90,30,180,-76.97765297
6.1,30,30,0,-76.97765297
6.1,0,30,180,-76.97765297
6.1,60,30,180,-76.97765297
6.1,0,30,0,-76.97765297
7.6,90,60,60,-76.97765297
6.8,30,60,150,-76.97765297
6.1,90,30,0,-76.97765297
6.1,30,30,180,-76.97765297
7.0,0,90,60,-76.97765296
6.8,60,90,90,-76.97765296
6.5,0,30,120,-76.97765296
6.2,30,90,90,-76.97765294
6.7,30,30,120,-76.97765294
7.1,60,30,120,-76.97765290000001
7.4,30,30,30,-76.97765287
7.2,30,90,60,-76.97765284
7.8,90,30,60,-76.97765283
7.1,60,30,30,-76.97765283
7.2,60,90,120,-76.97765283
8.0,60,60,30,-76.97765283
7.4,0,30,30,-76.97765281
7.3,90,90,120,-76.97765279999999
6.8,0,90,120,-76.97765279
7.6,90,60,30,-76.97765279
7.6,90,60,150,-76.97765279
6.1,60,30,150,-76.97765277
7.5,60,90,60,-76.97765275
7.8,60,0,120,-76.97765274
7.6,90,90,60,-76.97765274
7.8,30,0,120,-76.97765274
6.2,0,90,90,-76.97765272
7.4,60,60,90,-76.97765271
6.1,30,0,30,-76.97765265
6.1,60,0,150,-76.97765265
6.9,30,60,90,-76.97765265
6.1,60,0,30,-76.97765265
7.1,90,90,90,-76.97765265
6.1,30,0,150,-76.97765265
7.4,90,60,120,-76.97765264
7.5,90,60,90,-76.97765263
7.8,90,0,120,-76.97765262
7.8,0,0,120,-76.97765262
7.3,60,60,150,-76.97765259
8.0,0,90,150,-76.97765257
7.7,90,60,60,-76.97765257
8.0,0,90,30,-76.97765257
8.0,60,60,60,-76.97765256
7.0,30,90,120,-76.97765255
8.0,90,60,0,-76.97765253
8.0,90,60,180,-76.97765253
8.0,60,60,180,-76.97765253
8.0,30,60,0,-76.97765253
7.9,30,30,90,-76.97765253
8.0,0,60,180,-76.97765253
8.0,60,60,0,-76.97765253
8.0,30,60,180,-76.97765253
8.0,0,60,0,-76.97765253
7.6,90,60,90,-76.97765252
6.6,0,60,150,-76.97765252
7.1,0,90,60,-76.97765251
6.9,60,90,90,-76.9776525
6.6,90,30,30,-76.9776525
6.6,90,30,150,-76.9776525
7.0,0,60,90,-76.97765249
7.6,90,30,120,-76.97765249
5.7,30,30,150,-76.97765246
7.9,90,30,60,-76.97765245
7.3,30,90,60,-76.97765244
6.9,60,60,120,-76.97765243
7.6,60,90,60,-76.97765239
7.7,90,90,60,-76.97765239
7.5,30,30,30,-76.97765236
7.3,60,90,120,-76.97765235
6.9,30,60,150,-76.97765235
7.1,0,60,90,-76.97765233
7.2,60,30,120,-76.97765233
7.4,90,90,120,-76.97765233
7.9,30,0,120,-76.97765232
7.9,60,0,120,-76.97765232
7.7,90,60,30,-76.97765231
7.7,90,60,150,-76.97765231
6.8,30,30,120,-76.97765229
6.6,0,30,120,-76.97765228
7.5,0,30,30,-76.97765227
7.2,60,30,30,-76.97765226
7.2,90,90,90,-76.97765226
7.8,90,60,60,-76.97765222
6.9,0,90,120,-76.97765222
6.3,30,90,90,-76.9776522
7.9,0,0,120,-76.9776522
7.9,90,0,120,-76.9776522
7.7,90,60,90,-76.97765217
7.4,60,60,150,-76.97765211
8.0,30,30,90,-76.97765211
7.2,0,90,60,-76.97765211
6.0,0,60,120,-76.9776521
6.3,0,90,90,-76.9776521
6.1,90,0,30,-76.97765209
8.0,90,30,60,-76.97765209
6.1,0,0,150,-76.97765209
6.1,0,0,30,-76.97765209
6.1,90,0,150,-76.97765209
7.0,60,90,90,-76.97765208
7.4,30,90,60,-76.97765208
7.7,60,90,60,-76.97765207
7.8,90,90,60,-76.97765207
7.1,30,90,120,-76.97765205
7.5,60,60,90,-76.97765205
7.7,90,30,120,-76.97765202
6.3,30,60,120,-76.97765197
7.6,60,60,90,-76.97765197
8.0,30,0,120,-76.97765194
8.0,60,0,120,-76.97765194
7.2,0,60,90,-76.97765194
7.3,90,90,90,-76.97765192
7.4,60,90,120,-76.97765191
6.2,90,30,0,-76.97765190000001
7.5,90,90,120,-76.97765190000001
6.2,30,30,180,-76.97765190000001
7.6,30,30,30,-76.97765190000001
6.2,60,30,180,-76.97765190000001
6.2,0,30,180,-76.97765190000001
6.2,30,30,0,-76.97765190000001
6.2,0,30,0,-76.97765190000001
6.2,90,30,180,-76.97765190000001
6.2,60,30,0,-76.97765190000001
7.9,90,60,60,-76.97765189
7.5,90,60,120,-76.97765189
7.8,90,60,150,-76.97765187
7.8,90,60,30,-76.97765187
7.8,90,60,90,-76.97765186
7.0,30,60,90,-76.97765183
7.3,60,30,120,-76.97765183
8.0,90,0,120,-76.97765182
8.0,0,0,120,-76.97765182
6.7,0,60,150,-76.97765182
7.8,60,90,60,-76.97765178
7.9,90,90,60,-76.97765177
7.6,0,30,30,-76.97765177
7.5,30,90,60,-76.97765175
6.7,90,30,150,-76.97765175
7.3,0,90,60,-76.97765175
6.7,90,30,30,-76.97765175
7.3,60,30,30,-76.97765175
7.6,90,60,120,-76.97765173
7.0,0,90,120,-76.97765172
7.1,60,90,90,-76.97765171
6.2,60,30,150,-76.97765167
7.7,60,60,90,-76.97765165
6.7,0,30,120,-76.97765163
7.1,30,60,90,-76.97765163
7.2,30,90,120,-76.97765161
7.0,60,60,120,-76.97765161
7.8,90,30,120,-76.9776516
7.4,90,90,90,-76.9776516
6.9,30,30,120,-76.9776516
7.3,0,60,90,-76.97765158
7.9,90,60,90,-76.97765157
6.4,0,90,90,-76.97765156
6.4,30,90,90,-76.97765156
6.2,30,0,150,-76.97765153
7.0,30,60,150,-76.97765153
6.2,60,0,30,-76.97765153
6.2,30,0,30,-76.97765153
6.2,60,0,150,-76.97765153
7.5,60,90,120,-76.97765152
6.4,30,60,120,-76.97765152
7.6,90,90,120,-76.97765151
7.9,60,90,60,-76.97765151
8.0,90,90,60,-76.97765150000001
7.7,30,30,30,-76.97765149
7.9,90,60,150,-76.97765148
7.9,90,60,30,-76.97765148
7.6,30,90,60,-76.97765146
7.4,0,90,60,-76.97765142
7.5,60,60,150,-76.97765140000001
7.1,60,60,120,-76.97765140000001
6.1,0,60,120,-76.97765139
7.2,60,90,90,-76.97765137
7.4,60,30,120,-76.97765137
7.8,60,60,90,-76.97765136
7.7,90,60,120,-76.97765134
7.7,0,30,30,-76.97765133
8.0,90,60,60,-76.97765132
7.5,90,90,90,-76.97765132
7.1,30,60,150,-76.97765131
7.6,60,60,150,-76.97765129
7.4,60,30,30,-76.97765129
5.8,30,30,150,-76.97765127
7.1,0,90,120,-76.97765127
8.0,60,90,60,-76.97765126
7.4,0,60,90,-76.97765126
7.9,90,30,120,-76.97765122
6.8,0,60,150,-76.9776512
7.3,30,90,120,-76.9776512
7.2,30,60,90,-76.97765119
7.7,30,90,60,-76.97765119
7.6,60,90,120,-76.97765116
7.7,90,90,120,-76.97765115
7.5,0,90,60,-76.97765113
7.8,30,30,30,-76.97765112
6.5,0,90,90,-76.97765109999999
7.9,60,60,90,-76.97765109999999
7.0,30,30,120,-76.97765108
5.4,60,0,0,-76.97765107
5.4,90,0,0,-76.97765107
5.4,90,0,180,-76.97765107
7.3,60,90,90,-76.97765107
5.4,30,0,180,-76.97765107
5.4,60,0,180,-76.97765107
5.4,30,0,0,-76.97765107
5.4,0,0,0,-76.97765107
5.4,0,0,180,-76.97765107
7.6,90,90,90,-76.97765106
6.8,0,30,120,-76.97765106
8.0,90,60,90,-76.97765103
6.5,30,90,90,-76.977651
6.8,90,30,30,-76.97765099
6.8,90,30,150,-76.97765099
7.8,90,60,120,-76.97765098
7.2,60,60,120,-76.97765097
6.2,0,0,30,-76.97765097
6.2,90,0,30,-76.97765097
6.2,90,0,150,-76.97765097
6.2,0,0,150,-76.97765097
7.5,60,30,120,-76.97765096
7.8,30,90,60,-76.97765095
7.7,60,60,150,-76.97765094
7.8,0,30,30,-76.97765093
6.3,0,30,180,-76.97765093
6.3,90,30,180,-76.97765093
6.3,0,30,0,-76.97765093
6.3,30,30,0,-76.97765093
6.3,90,30,0,-76.97765093
6.3,30,30,180,-76.97765093
6.3,60,30,0,-76.97765093
6.3,60,30,180,-76.97765093
5.6,0,30,150,-76.97765093
7.5,60,30,30,-76.97765089
7.2,30,60,150,-76.97765088
7.2,0,90,120,-76.97765087
7.6,0,90,60,-76.97765087
8.0,90,30,120,-76.97765086
8.0,90,60,30,-76.97765084
8.0,90,60,150,-76.97765084
7.4,30,90,120,-76.97765084
7.7,60,90,120,-76.97765084
7.8,90,90,120,-76.97765083
7.7,90,90,90,-76.97765083
7.4,60,90,90,-76.97765081
7.3,30,60,90,-76.97765079999999
7.9,30,30,30,-76.97765078
6.3,60,30,150,-76.97765074
7.9,30,90,60,-76.97765073
7.6,0,60,90,-76.97765072
7.5,0,60,90,-76.9776507
6.6,0,90,90,-76.9776507
6.9,0,60,150,-76.97765066
7.9,90,60,120,-76.97765066
7.8,60,60,150,-76.97765063
7.7,0,90,60,-76.97765063
7.8,90,90,90,-76.97765062
6.2,0,60,120,-76.97765062
7.1,30,30,120,-76.97765062
6.5,30,60,120,-76.97765061
3.7,30,30,150,-76.97765061
6.3,30,0,30,-76.97765059999999
6.3,60,0,30,-76.97765059999999
6.3,60,0,150,-76.97765059999999
6.3,30,0,150,-76.97765059999999
7.6,60,30,120,-76.97765059
7.3,60,60,120,-76.97765058
8.0,60,60,90,-76.97765058
7.9,0,30,30,-76.97765057
7.5,60,90,90,-76.97765057
6.9,0,30,120,-76.97765056
8.0,30,90,60,-76.97765054
7.8,60,90,120,-76.97765054
7.9,90,90,120,-76.97765054
7.6,60,30,30,-76.97765053
7.5,30,90,120,-76.97765052
6.6,30,90,90,-76.97765051
7.3,0,90,120,-76.97765051
7.3,30,60,150,-76.9776505
7.7,0,60,90,-76.97765048
8.0,30,30,30,-76.97765048
7.4,30,60,90,-76.97765044
7.9,90,90,90,-76.97765043
7.8,0,90,60,-76.97765042
6.9,90,30,30,-76.97765041
6.9,90,30,150,-76.97765041
7.9,60,60,150,-76.97765035
6.7,0,90,90,-76.97765035
7.6,60,90,90,-76.97765035
6.6,30,60,120,-76.97765034
7.9,60,90,120,-76.97765028
8.0,90,90,120,-76.97765027
7.8,0,60,90,-76.97765027
8.0,90,90,90,-76.97765026
7.7,60,30,120,-76.97765025
8.0,0,30,30,-76.97765024
7.9,0,90,60,-76.97765023
7.4,60,60,120,-76.97765023
7.6,30,90,120,-76.97765023
7.7,60,30,30,-76.97765021
7.2,30,30,120,-76.97765021
7.4,0,90,120,-76.97765019
7.4,30,60,150,-76.97765016
7.7,60,90,90,-76.97765015
6.4,90,30,180,-76.97765012
6.4,0,30,180,-76.97765012
6.4,0,30,0,-76.97765012
6.4,60,30,0,-76.97765012
6.4,90,30,0,-76.97765012
6.4,60,30,180,-76.97765012
6.4,30,30,0,-76.97765012
6.4,30,30,180,-76.97765012
8.0,90,60,120,-76.97765009
6.7,30,90,90,-76.97765009
7.9,0,60,90,-76.97765007
8.0,0,90,60,-76.97765006
6.8,0,90,90,-76.97765005
8.0,60,90,120,-76.97765003
7.0,0,30,120,-76.97765001
6.3,90,0,30,-76.97764999
6.3,0,0,30,-76.97764999
6.3,90,0,150,-76.97764999
6.3,0,0,150,-76.97764999
7.8,60,90,90,-76.97764998
6.4,60,30,150,-76.97764997
7.7,30,90,120,-76.97764996
7.8,60,30,120,-76.97764994
7.8,60,30,30,-76.97764992
5.9,30,30,150,-76.97764992
7.0,0,60,150,-76.97764991
7.0,90,30,30,-76.97764991
7.0,90,30,150,-76.97764991
7.5,0,90,120,-76.9776499
6.7,30,60,120,-76.97764986
7.5,30,60,90,-76.97764985
7.3,30,30,120,-76.97764984
6.4,60,0,30,-76.97764983
6.4,30,0,30,-76.97764983
7.6,30,60,90,-76.97764983
6.4,60,0,150,-76.97764983
6.4,30,0,150,-76.97764983
7.9,60,90,90,-76.97764982
8.0,60,60,150,-76.97764982
6.9,0,90,90,-76.97764979
7.1,0,60,150,-76.97764976
7.8,30,90,120,-76.97764972
6.8,30,90,90,-76.97764971
6.3,0,60,120,-76.97764968
8.0,60,90,90,-76.97764967
7.9,60,30,120,-76.97764966
7.9,60,30,30,-76.97764966
7.5,60,60,120,-76.97764964
7.6,0,90,120,-76.97764964
8.0,0,60,90,-76.97764963
7.6,60,60,120,-76.97764963
7.1,0,30,120,-76.97764962
7.6,30,60,150,-76.97764959
7.5,30,60,150,-76.97764958
7.7,30,60,90,-76.97764957
7.0,0,90,90,-76.97764956
7.4,30,30,120,-76.97764952
7.9,30,90,120,-76.9776495
7.1,90,30,30,-76.97764947
7.1,90,30,150,-76.97764947
6.5,60,30,0,-76.97764945
6.5,60,30,180,-76.97764945
6.5,90,30,0,-76.97764945
6.5,30,30,180,-76.97764945
6.8,30,60,120,-76.97764945
6.5,0,30,180,-76.97764945
6.5,90,30,180,-76.97764945
6.5,0,30,0,-76.97764945
6.5,30,30,0,-76.97764945
8.0,60,30,30,-76.97764942
8.0,60,30,120,-76.97764941
7.7,0,90,120,-76.9776494
7.2,0,60,150,-76.9776494
6.4,0,60,120,-76.97764939
6.9,30,90,90,-76.97764938
7.7,60,60,120,-76.97764938
7.1,0,90,90,-76.97764937
7.7,30,60,150,-76.97764935
7.8,30,60,90,-76.97764933
6.5,60,30,150,-76.97764931
8.0,30,90,120,-76.97764931
6.5,30,0,150,-76.97764929
6.5,60,0,150,-76.97764929
6.5,60,0,30,-76.97764929
6.5,30,0,30,-76.97764929
5.7,0,30,150,-76.97764927
7.2,0,30,120,-76.97764927
6.4,0,0,30,-76.97764922
7.5,30,30,120,-76.97764922
6.4,90,0,150,-76.97764922
6.4,90,0,30,-76.97764922
6.4,0,0,150,-76.97764922
7.8,0,90,120,-76.97764919
7.2,0,90,90,-76.97764919
7.8,60,60,120,-76.97764915
7.8,30,60,150,-76.97764914
7.9,30,60,90,-76.97764912
6.9,30,60,120,-76.97764909
7.0,30,90,90,-76.97764909
7.2,90,30,30,-76.97764908
7.2,90,30,150,-76.97764908
7.3,0,60,150,-76.97764907
7.3,0,90,90,-76.97764904
7.9,0,90,120,-76.977649
7.6,30,30,120,-76.97764896
7.9,30,60,150,-76.97764895
7.3,0,30,120,-76.97764895
7.9,60,60,120,-76.97764894
7.4,0,90,90,-76.97764891
6.6,90,30,0,-76.97764889
6.6,60,30,180,-76.97764889
6.6,0,30,180,-76.97764889
6.6,30,30,180,-76.97764889
6.6,90,30,180,-76.97764889
6.6,60,30,0,-76.97764889
6.6,0,30,0,-76.97764889
6.6,30,30,0,-76.97764889
3.3,30,60,90,-76.97764884
7.1,30,90,90,-76.97764883
8.0,0,90,120,-76.97764882
6.0,30,30,150,-76.97764882
7.5,0,90,90,-76.9776488
7.4,0,60,150,-76.97764879
6.6,60,30,150,-76.97764877
6.6,30,0,150,-76.97764876
6.6,60,0,150,-76.97764876
6.6,30,0,30,-76.97764876
6.6,60,0,30,-76.97764876
7.3,90,30,30,-76.97764875
7.3,90,30,150,-76.97764875
7.7,30,30,120,-76.97764873
7.6,0,90,90,-76.9776487
6.5,0,0,30,-76.97764868
6.5,90,0,30,-76.97764868
6.5,0,0,150,-76.97764868
7.4,0,30,120,-76.97764868
6.5,90,0,150,-76.97764868
8.0,30,60,90,-76.97764864
6.5,0,60,120,-76.97764864
7.2,30,90,90,-76.97764861
7.7,0,90,90,-76.97764861
5.5,30,0,180,-76.9776486
5.5,0,0,180,-76.9776486
5.5,0,0,0,-76.9776486
5.5,90,0,0,-76.9776486
5.5,30,0,0,-76.9776486
5.5,60,0,0,-76.9776486
5.5,60,0,180,-76.9776486
5.5,90,0,180,-76.9776486
7.8,0,90,90,-76.97764854
7.8,30,30,120,-76.97764852
8.0,30,60,150,-76.97764851
7.0,30,60,120,-76.9776485
7.1,30,60,120,-76.9776485
6.6,0,60,120,-76.9776485
8.0,60,60,120,-76.97764848
7.9,0,90,90,-76.97764847
7.4,90,30,150,-76.97764846
7.4,90,30,30,-76.97764846
6.7,0,30,180,-76.97764843
6.7,30,30,0,-76.97764843
6.7,60,30,0,-76.97764843
6.7,30,30,180,-76.97764843
6.7,60,30,180,-76.97764843
6.7,0,30,0,-76.97764843
6.7,90,30,180,-76.97764843
6.7,90,30,0,-76.97764843
7.5,0,30,120,-76.97764843
8.0,0,90,90,-76.97764842
7.3,30,90,90,-76.97764841
6.7,60,30,150,-76.97764837
6.7,30,0,30,-76.97764833
6.7,60,0,150,-76.97764833
7.9,30,30,120,-76.97764833
6.7,30,0,150,-76.97764833
6.7,60,0,30,-76.97764833
7.6,0,60,150,-76.97764832
7.2,30,60,120,-76.97764826
7.5,0,60,150,-76.97764826
7.4,30,90,90,-76.97764823
7.6,0,30,120,-76.97764822
7.5,90,30,150,-76.97764821
7.5,90,30,30,-76.97764821
8.0,30,30,120,-76.97764816
6.6,0,0,30,-76.97764815
6.6,0,0,150,-76.97764815
6.6,90,0,30,-76.97764815
6.7,0,60,120,-76.97764815
6.6,90,0,150,-76.97764815
7.7,0,60,150,-76.97764812
6.8,90,30,0,-76.9776481
6.8,0,30,180,-76.9776481
6.8,0,30,0,-76.9776481
6.8,90,30,180,-76.9776481
6.8,60,30,0,-76.9776481
6.8,60,30,180,-76.9776481
6.8,30,30,0,-76.9776481
6.8,30,30,180,-76.9776481
7.5,30,90,90,-76.97764807
7.3,30,60,120,-76.97764805
7.7,0,30,120,-76.97764802
6.8,60,30,150,-76.977648
6.8,30,0,30,-76.97764798
6.8,60,0,30,-76.97764798
7.6,90,30,30,-76.97764798
6.8,30,0,150,-76.97764798
7.6,90,30,150,-76.97764798
6.8,60,0,150,-76.97764798
7.8,0,60,150,-76.97764795
7.6,30,90,90,-76.97764793
5.8,0,30,150,-76.97764793
6.1,30,30,150,-76.97764793
7.4,30,60,120,-76.97764787
7.8,0,30,120,-76.97764785
6.8,0,60,120,-76.97764785
6.9,90,30,0,-76.97764781
6.9,60,30,0,-76.97764781
6.9,30,30,0,-76.97764781
6.9,0,30,0,-76.97764781
6.9,90,30,180,-76.97764781
7.7,30,90,90,-76.97764781
6.9,0,30,180,-76.97764781
6.9,60,30,180,-76.97764781
6.9,30,30,180,-76.97764781
7.9,0,60,150,-76.9776478
7.7,90,30,150,-76.97764779
7.7,90,30,30,-76.97764779
6.7,90,0,30,-76.97764772
6.7,0,0,150,-76.97764772
6.7,90,0,150,-76.97764772
6.7,0,0,30,-76.97764772
6.9,60,30,150,-76.9776477
7.8,30,90,90,-76.9776477
6.9,30,0,150,-76.97764769
6.9,60,0,150,-76.97764769
7.9,0,30,120,-76.97764769
6.9,30,0,30,-76.97764769
6.9,60,0,30,-76.97764769
7.8,90,30,30,-76.97764762
7.8,90,30,150,-76.97764762
7.9,30,90,90,-76.97764761
6.9,0,60,120,-76.97764759
7.0,30,30,180,-76.97764758
7.0,90,30,180,-76.97764758
7.0,0,30,180,-76.97764758
7.0,60,30,180,-76.97764758
7.0,30,30,0,-76.97764758
7.0,60,30,0,-76.97764758
7.0,90,30,0,-76.97764758
7.0,0,30,0,-76.97764758
7.6,30,60,120,-76.97764757
8.0,0,30,120,-76.97764755
8.0,30,90,90,-76.97764752
7.0,60,0,150,-76.97764746
7.0,30,0,30,-76.97764746
7.0,30,0,150,-76.97764746
7.9,90,30,150,-76.97764746
7.9,90,30,30,-76.97764746
7.0,60,0,30,-76.97764746
7.0,60,30,150,-76.97764745
7.7,30,60,120,-76.97764744
7.5,30,60,120,-76.97764743
8.0,0,60,150,-76.97764739
3.4,30,30,120,-76.97764739
6.8,0,0,150,-76.97764737
6.8,0,0,30,-76.97764737
6.8,90,0,30,-76.97764737
6.8,90,0,150,-76.97764737
8.0,90,30,150,-76.97764733
7.1,30,0,30,-76.97764733
7.1,60,0,150,-76.97764733
7.8,30,60,120,-76.97764733
7.1,30,0,150,-76.97764733
7.1,60,0,30,-76.97764733
8.0,90,30,30,-76.97764733
7.1,30,30,180,-76.97764729
7.1,60,30,0,-76.97764729
7.1,60,30,180,-76.97764729
7.1,0,30,180,-76.97764729
7.1,90,30,0,-76.97764729
7.1,30,30,0,-76.97764729
7.1,0,30,0,-76.97764729
7.1,90,30,180,-76.97764729
7.9,30,60,120,-76.97764724
6.2,30,30,150,-76.97764721
7.2,30,0,150,-76.9776472
7.2,60,0,150,-76.9776472
7.2,30,0,30,-76.9776472
7.2,60,0,30,-76.9776472
7.1,0,60,120,-76.97764718
5.9,0,30,150,-76.97764715
7.2,30,30,180,-76.97764713
7.2,60,30,0,-76.97764713
7.2,0,30,0,-76.97764713
7.2,30,30,0,-76.97764713
7.2,90,30,180,-76.97764713
7.1,60,30,150,-76.97764713
7.2,0,30,180,-76.97764713
7.2,90,30,0,-76.97764713
7.2,60,30,180,-76.97764713
7.0,0,60,120,-76.97764709999998
7.3,30,0,30,-76.97764709
7.3,60,0,150,-76.97764709
7.3,30,0,150,-76.97764709
7.3,60,0,30,-76.97764709
6.9,0,0,150,-76.97764708
6.9,0,0,30,-76.97764708
6.9,90,0,150,-76.97764708
6.9,90,0,30,-76.97764708
7.2,0,60,120,-76.97764703
7.3,0,30,0,-76.97764701
7.4,60,0,30,-76.97764701
7.4,30,0,150,-76.97764701
7.3,60,30,0,-76.97764701
7.3,90,30,180,-76.97764701
7.3,30,30,180,-76.97764701
7.3,30,30,0,-76.97764701
7.3,60,30,180,-76.97764701
7.3,0,30,180,-76.97764701
7.3,90,30,0,-76.97764701
7.4,60,0,150,-76.97764701
7.4,30,0,30,-76.97764701
7.2,60,30,150,-76.97764696
7.5,60,0,150,-76.97764695
7.5,30,0,30,-76.97764695
7.5,30,0,150,-76.97764695
7.5,60,0,30,-76.97764695
7.4,30,30,0,-76.97764691
7.4,90,30,180,-76.97764691
7.4,60,30,180,-76.97764691
7.4,60,30,0,-76.97764691
7.4,0,30,180,-76.97764691
7.4,30,30,180,-76.97764691
7.4,0,30,0,-76.97764691
7.4,90,30,0,-76.97764691
7.3,0,60,120,-76.97764689
8.0,30,60,120,-76.97764688
7.5,30,30,180,-76.97764684
7.5,0,30,180,-76.97764684
7.0,0,0,150,-76.97764684
7.0,90,0,150,-76.97764684
7.5,0,30,0,-76.97764684
7.0,90,0,30,-76.97764684
7.5,30,30,0,-76.97764684
7.5,90,30,180,-76.97764684
7.5,60,30,0,-76.97764684
7.5,90,30,0,-76.97764684
7.5,60,30,180,-76.97764684
7.0,0,0,30,-76.97764684
7.3,60,30,150,-76.97764681
7.6,30,0,150,-76.97764679
7.6,60,0,30,-76.97764679
7.6,60,0,150,-76.97764679
7.6,30,0,30,-76.97764679
7.6,90,30,0,-76.97764678
7.6,30,30,180,-76.97764678
7.6,0,30,180,-76.97764678
7.6,90,30,180,-76.97764678
7.6,60,30,0,-76.97764678
7.6,30,30,0,-76.97764678
7.6,60,30,180,-76.97764678
7.6,0,30,0,-76.97764678
7.4,0,60,120,-76.97764677
7.7,60,30,180,-76.97764675
7.7,60,30,0,-76.97764675
7.7,60,0,30,-76.97764675
7.7,30,0,30,-76.97764675
7.7,90,30,180,-76.97764675
7.7,0,30,180,-76.97764675
7.7,60,0,150,-76.97764675
7.7,90,30,0,-76.97764675
7.7,30,30,0,-76.97764675
7.7,30,30,180,-76.97764675
7.7,0,30,0,-76.97764675
7.7,30,0,150,-76.97764675
7.8,30,0,30,-76.97764673
7.8,60,0,30,-76.97764673
7.8,60,0,150,-76.97764673
7.8,30,0,150,-76.97764673
7.8,60,30,180,-76.97764672
7.1,0,0,30,-76.97764672
7.1,90,0,30,-76.97764672
7.8,0,30,180,-76.97764672
7.8,90,30,0,-76.97764672
7.8,90,30,180,-76.97764672
7.1,90,0,150,-76.97764672
7.8,30,30,0,-76.97764672
7.8,30,30,180,-76.97764672
7.1,0,0,150,-76.97764672
7.8,0,30,0,-76.97764672
7.8,60,30,0,-76.97764672
7.9,60,30,180,-76.97764671
7.9,0,30,0,-76.97764671
7.9,60,0,150,-76.97764671
